account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,min_transaction_sent,max_transaction_sent,avg_transaction_sent,min_transaction_received,avg_transaction_received,total_sent,total_received,contract_interaction,contract_creation,fraud_label,sent_to_received_ratio,avg_sent_to_avg_received,interaction_with_contract_ratio,is_high_balance,high_txn_freq_flag,net_flow,spread_sent,spread_received,contract_activity_flag,log_balance,log_txn_count
0.000504,0.0,0.0,1.0,1.0,0.097055,0.097055,0.097055,0.097559,0.097559,0.097055,0.097559,0.0,0,0,0.9947319332984862,0.9947319332984862,0.0,0,1,0.0005040000000000044,0.0,0.0,0,0.0005038730346585635,0.0
0.004293807,2796.41,37937.2,4.0,2.0,0.0,0.114611,0.020195,0.0069999999999999,0.041821,0.121170143,0.12546395,0.0,0,0,0.9656995974064736,0.4827759317252755,0.0,0,0,0.004293806999999997,0.114611,0.034821000000000095,0,0.004284614914025144,10.614833378622563
0.0249076,6.92,6741.16,2.0,1.0,3.9e-05,0.013553,0.002308,0.000459,0.002962,0.0669285,0.0918361,0.0,0,0,0.7287026885191642,0.7765814266487215,0.0,0,0,0.024907600000000002,0.013514,0.002503,0,0.024602462185482444,8.817161478281095
0.0,0.0,1.57,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,0.9439058989071285
0.00042,0.0,0.0,1.0,1.0,0.09958,0.09958,0.09958,0.1,0.1,0.09958,0.1,0.0,0,0,0.9957004299570044,0.9957004299570044,0.0,0,1,0.0004200000000000037,0.0,0.0,0,0.0004199118246882234,0.0
0.02389988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0239,0.0239,0.0,0.02389988,0.0,1,0,0.0,0.0,0.0,0,1,0.02389988,0.0,0.0,1,0.023618748399681918,0.0
0.0,0.0,3570.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,8.180698954553021
0.000471636,0.0,0.0,1.0,1.0,0.113516,0.113516,0.113516,0.113988,0.113988,0.113516364,0.113988,0.0,0,0,0.9957750486850646,0.9957718556465904,0.0,0,1,0.0004716360000000114,0.0,0.0,0,0.0004715248146997052,0.0
0.00204917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002049,0.002049,0.0,0.00204917,0.0,0,0,0.0,0.0,0.0,0,1,0.00204917,0.0,0.0,0,0.002047073314976329,0.0
0.00050001,0.0,3996.16,1.0,1.0,0.019836,0.019836,0.019836,0.001861,0.006779,0.01983642,0.02033643,0.0,0,0,0.9749336861552618,2.921785240830756,0.0,0,1,0.0005000099999999986,0.0,0.0049180000000000005,0,0.0004998850366534967,8.29333938793266
7.04e-05,0.0,0.0,1.0,1.0,0.145797,0.145797,0.145797,0.145868,0.145868,0.14579748,0.14586788,0.0,0,0,0.9994488540688964,0.9994447414963188,0.0,0,1,7.039999999999824e-05,0.0,0.0,0,7.039752203629842e-05,0.0
0.000940819,1559.01,53123.24,1.0,3.0,0.098576,0.104517,0.101546,1.7e-05,0.068011,0.203092193,0.204033012,0.0,0,0,0.9953401050558888,1.492862498346099,0.0,0,0,0.0009408190000000094,0.005941000000000002,0.067994,0,0.0009403767071945308,10.909312725794344
0.00042,0.0,0.0,1.0,1.0,0.032902,0.032902,0.032902,0.033322,0.033322,0.0329017,0.0333217,0.0,0,0,0.9870993678690254,0.9870994839793592,0.0,0,1,0.0004200000000000037,0.0,0.0,0,0.0004199118246882234,0.0
0.00386,206.28,871.37,7.0,3.0,0.0,0.015,0.007065,0.008,0.020128,0.05652348,0.06038348,0.0,0,0,0.9359202350982258,0.3508292779819247,0.0,0,0,0.0038600000000000023,0.015,0.012128,0,0.0038525693154899798,6.983465538216612
0.0,0.0,1580.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,0.0,7.366268141512375
0.000546,0.0,0.0,1.0,1.0,0.012324,0.012324,0.012324,0.01287,0.01287,0.012323985,0.012869985,0.0,0,0,0.9568322478636428,0.956832298136646,0.0,0,1,0.0005459999999999996,0.0,0.0,0,0.0005458509962349035,0.0
0.075,5.48,13900.63,1.0,2.0,0.0,0.0,0.0,0.003,0.003261,0.0,0.075,0.0,0,0,0.0,0.0,0.0,1,0,0.075,0.0,0.00026099999999999995,0,0.0723206615796261,9.5401554991331
0.01816782,17339.13,44006.28,7.0,2.0,0.0,0.097,0.031066,0.015,0.078543,0.2174626,0.23563042,0.0,0,0,0.9228578017302804,0.395478212162489,0.0,0,0,0.01816782,0.097,0.063543,0,0.018004757193885036,11.024291931719471
0.00084002,1876.99,690.72,1.0,2.0,0.042369,0.220736,0.131553,0.021395,0.087982,0.263105795,0.263945815,0.0,0,0,0.9967796882974524,1.4950563687607965,0.0,0,0,0.0008400199999999969,0.178367,0.06658700000000001,0,0.0008396673806575162,7.851159106347148
0.000471636,0.0,0.0,1.0,1.0,0.216225,0.216225,0.216225,0.216697,0.216697,0.216225364,0.216697,0.0,0,0,0.9977774783463386,0.9977757986590188,0.0,0,1,0.0004716359999999975,0.0,0.0,0,0.0004715248146997052,0.0
0.01864421,0.0,12252.86,1.0,3.0,0.19979,0.19979,0.19979,0.008434,0.072811,0.19979,0.21843421,0.0,0,0,0.9146042369353712,2.7435767155078894,0.0,0,1,0.018644209999999994,0.0,0.064377,0,0.01847253723609826,9.413596268379468
0.006770221,631.96,3761.0,1.0,2.0,0.095395,0.101971,0.099147,0.099073,0.100501,0.4957327,0.502502921,0.0,0,0,0.986507369827412,0.9864293460417268,0.0,0,0,0.006770221000000021,0.006576000000000012,0.0014279999999999987,0,0.006747405971109183,8.387986149580406
0.000882,11111.27,0.0,2.0,1.0,0.115288,0.147478,0.131383,0.263649,0.263649,0.26276661,0.26364861,0.0,0,0,0.9966168372047476,0.4983065247156364,0.0,0,1,0.0008819999999999939,0.032189999999999996,0.0,0,0.0008816112665584712,9.315805182195142
0.00062,0.0,0.0,1.0,1.0,0.217573,0.217573,0.217573,0.218193,0.218193,0.21757328,0.21819328,0.0,0,0,0.9971127840058134,0.9971127803009124,0.0,0,1,0.0006199999999999817,0.0,0.0,0,0.0006198078794057442,0.0
0.000581532,0.0,0.0,1.0,1.0,0.118138,0.118138,0.118138,0.118719,0.118719,0.118137668,0.1187192,0.0,0,0,0.9950178052239887,0.9950222776238324,0.0,0,1,0.0005815319999999957,0.0,0.0,0,0.0005813629757919705,0.0
0.0022,0.0,0.0,1.0,1.0,0.0778,0.0778,0.0778,0.08,0.08,0.0778,0.08,0.0,0,0,0.9723784526934132,0.9723784526934132,0.0,0,1,0.0022000000000000075,0.0,0.0,0,0.0021975835434872217,0.0
0.00062,0.0,0.0,1.0,1.0,0.056687,0.056687,0.056687,0.057307,0.057307,0.05668681,0.05730681,0.0,0,0,0.9890084601707596,0.9890084966065914,0.0,0,1,0.0006200000000000025,0.0,0.0,0,0.0006198078794057442,0.0
0.03308699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.033087,0.033087,0.0,0.03308699,0.0,0,0,0.0,0.0,0.0,0,1,0.03308699,0.0,0.0,0,0.03255139762776927,0.0
0.002247,5.66,54431.37,5.0,1.0,0.00101,0.024952,0.008098,0.00143,0.008548,0.04049074,0.04273774,0.0,0,0,0.9472018871640931,0.9462491236270156,0.0,0,0,0.002247000000000006,0.023941999999999998,0.007118,0,0.002244479270846053,10.90481826948317
0.00112995,45862.76,0.0,2.0,1.0,0.0,0.02387,0.011935,0.025,0.025,0.02387005,0.025,0.0,0,0,0.9544202319072372,0.4772091163534586,0.0,0,1,0.001129950000000001,0.02387,0.0,0,0.0011293120869933964,10.733430541712151
0.00021,0.0,0.0,1.0,1.0,0.00079,0.00079,0.00079,0.001,0.001,0.00079,0.001,0.0,0,0,0.7821782178217822,0.7821782178217822,0.0,0,1,0.00021,0.0,0.0,0,0.0002099779530865139,0.0
-0.006412764,25903.18,0.0,4.0,0.0,0.0,0.005919,0.000916,0.0,0.0,0.006412764,0.0,0.0,0,0,641.2763999999999,91.6,0.0,0,1,-0.006412764,0.005919,0.0,0,0.0,10.16215962462706
0.00062,0.0,0.0,1.0,1.0,0.09938,0.09938,0.09938,0.1,0.1,0.09938,0.1,0.0,0,0,0.9937006299370064,0.9937006299370064,0.0,0,1,0.0006200000000000094,0.0,0.0,0,0.0006198078794057442,0.0
0.00042,0.0,0.0,1.0,1.0,0.137759,0.137759,0.137759,0.138179,0.138179,0.13775932,0.13817932,0.0,0,0,0.9968883268258356,0.9968883196202302,0.0,0,1,0.0004200000000000037,0.0,0.0,0,0.0004199118246882234,0.0
0.001602564,0.0,0.0,1.0,1.0,0.047101,0.047101,0.047101,0.048703,0.048703,0.047100846,0.04870341,0.0,0,0,0.9668969181176188,0.9669082175189372,0.0,0,1,0.0016025640000000008,0.0,0.0,0,0.001601281264573833,0.0
0.000471659,0.0,0.0,1.0,1.0,0.015528,0.015528,0.015528,0.016,0.016,0.015528341,0.016,0.0,0,0,0.9699151155527794,0.969893816364772,0.0,0,1,0.000471659000000001,0.0,0.0,0,0.00047154780385692666,0.0
0.009748119,1221.32,34190.91,10.0,4.0,0.0,0.07,0.016978,0.000396,0.026686,0.203740991,0.21348911,0.0,0,0,0.95429433406069,0.6359754270302667,0.0,0,0,0.009748119,0.07,0.02629,0,0.009700912622314137,10.474840758116207
0.00062,0.0,0.0,1.0,1.0,0.067548,0.067548,0.067548,0.0681679999999999,0.0681679999999999,0.067548058,0.068168058,0.0,0,0,0.9907594903920554,0.9907594825310232,0.0,0,1,0.0006200000000000094,0.0,0.0,0,0.0006198078794057442,0.0
0.0016090999999999,29241.42,0.0,2.0,1.0,0.000591,0.029837,0.0152139999999999,0.032037,0.032037,0.0304279,0.032037,0.0,0,0,0.9494773301713108,0.474740225294096,0.0,0,1,0.0016091000000000022,0.029245999999999998,0.0,0,0.0016078067856831425,10.283375673776911
0.00062,0.0,0.0,1.0,1.0,0.19938,0.19938,0.19938,0.2,0.2,0.19938,0.2,0.0,0,0,0.9968501574921252,0.9968501574921252,0.0,0,1,0.0006200000000000094,0.0,0.0,0,0.0006198078794057442,0.0
0.000912636,2.86,1373.88,2.0,1.0,0.048378,0.048426,0.048402,0.04885,0.048859,0.096804519,0.097717155,0.0,0,0,0.9905590621153354,0.9904438396529496,0.0,0,0,0.0009126359999999945,4.799999999999943e-05,9.000000000002062e-06,0,0.0009122198009719802,7.228199754526153
0.005412564,36532.41,5620.65,6.0,1.0,0.0,0.014587,0.001621,0.01,0.01,0.014587436,0.02,0.0,0,0,0.7290072963518242,0.1619380619380619,0.0,0,0,0.005412564,0.014587,0.0,0,0.005397968717055464,10.649086281448449
0.000294014,0.0,0.0,1.0,1.0,0.145574,0.145574,0.145574,0.145868,0.145868,0.145574456,0.14586847,0.0,0,0,0.997915977594226,0.9979160668503818,0.0,0,1,0.0002940140000000091,0.0,0.0,0,0.00029397078635397245,0.0
-0.00806646,34793.92,0.0,4.0,0.0,0.0,0.007123,0.001008,0.0,0.0,0.00806646,0.0,0.0,0,0,806.6459999999998,100.8,0.0,0,1,-0.00806646,0.007123,0.0,0,0.0,10.45722667809539
-0.00712304,40824.57,0.0,3.0,0.0,0.0,0.007123,0.0017809999999999,0.0,0.0,0.00712304,0.0,0.0,0,0,712.304,178.09999999999,0.0,0,1,-0.00712304,0.007123,0.0,0,0.0,10.617063879774266
0.001503799,63087.18,287.58,1.0,1.0,0.000366,0.287704,0.096165,0.095,0.145,0.288496201,0.29,0.0,0,0,0.9947801834419504,0.6631611612992208,0.0,0,0,0.0015037989999999724,0.28733800000000004,0.04999999999999999,0,0.0015026694265762573,11.056836732932034
0.001544465,51613.33,0.0,2.0,1.0,0.015,0.235535,0.125268,0.25208,0.25208,0.250535195,0.25207966,0.0,0,0,0.9938336820320198,0.4969177674640008,0.0,0,1,0.0015444649999999949,0.22053499999999998,0.0,0,0.0015432735405524016,10.851554626092781
0.015,3.88,24508.0,1.0,1.0,0.0,0.0,0.0,0.003,0.003,0.0,0.015,0.0,0,0,0.0,0.0,0.0,0,0,0.015,0.0,0.0,0,0.014888612493750656,10.10695397267919
