account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,min_transaction_sent,max_transaction_sent,avg_transaction_sent,min_transaction_received,avg_transaction_received,total_sent,total_received,contract_interaction,contract_creation,fraud_label,sent_to_received_ratio,avg_sent_to_avg_received,interaction_with_contract_ratio
0.00021,0.0,0.0,1.0,1.0,0.00079,0.00079,0.00079,0.001,0.001,0.00079,0.001,0.0,0,0,0.7821782178217822,0.7821782178217822,0.0
-0.006412764,25903.18,0.0,4.0,0.0,0.0,0.005919,0.000916,0.0,0.0,0.006412764,0.0,0.0,0,0,641.2763999999999,91.6,0.0
0.00062,0.0,0.0,1.0,1.0,0.09938,0.09938,0.09938,0.1,0.1,0.09938,0.1,0.0,0,0,0.9937006299370063,0.9937006299370063,0.0
0.00042,0.0,0.0,1.0,1.0,0.137759,0.137759,0.137759,0.138179,0.138179,0.13775932,0.13817932,0.0,0,0,0.9968883268258356,0.9968883196202302,0.0
0.001602564,0.0,0.0,1.0,1.0,0.047101,0.047101,0.047101,0.048703,0.048703,0.047100846,0.04870341,0.0,0,0,0.9668969181176189,0.9669082175189373,0.0
0.000471659,0.0,0.0,1.0,1.0,0.015528,0.015528,0.015528,0.016,0.016,0.015528341,0.016,0.0,0,0,0.9699151155527794,0.969893816364772,0.0
0.009748119,1221.32,34190.91,10.0,4.0,0.0,0.07,0.016978,0.000396,0.026686,0.203740991,0.21348911,0.0,0,0,0.95429433406069,0.6359754270302667,0.0
0.00062,0.0,0.0,1.0,1.0,0.067548,0.067548,0.067548,0.0681679999999999,0.0681679999999999,0.067548058,0.068168058,0.0,0,0,0.9907594903920554,0.9907594825310233,0.0
0.0016090999999999,29241.42,0.0,2.0,1.0,0.000591,0.029837,0.0152139999999999,0.032037,0.032037,0.0304279,0.032037,0.0,0,0,0.9494773301713108,0.47474022529409604,0.0
0.00062,0.0,0.0,1.0,1.0,0.19938,0.19938,0.19938,0.2,0.2,0.19938,0.2,0.0,0,0,0.9968501574921252,0.9968501574921252,0.0
0.000912636,2.86,1373.88,2.0,1.0,0.048378,0.048426,0.048402,0.04885,0.048859,0.096804519,0.097717155,0.0,0,0,0.9905590621153354,0.9904438396529497,0.0
0.005412564,36532.41,5620.65,6.0,1.0,0.0,0.014587,0.001621,0.01,0.01,0.014587436,0.02,0.0,0,0,0.7290072963518242,0.16193806193806196,0.0
0.000294014,0.0,0.0,1.0,1.0,0.145574,0.145574,0.145574,0.145868,0.145868,0.145574456,0.14586847,0.0,0,0,0.9979159775942261,0.9979160668503818,0.0
-0.00806646,34793.92,0.0,4.0,0.0,0.0,0.007123,0.001008,0.0,0.0,0.00806646,0.0,0.0,0,0,806.6459999999998,100.8,0.0
-0.00712304,40824.57,0.0,3.0,0.0,0.0,0.007123,0.0017809999999999,0.0,0.0,0.00712304,0.0,0.0,0,0,712.304,178.09999999999,0.0
0.001503799,63087.18,287.58,1.0,1.0,0.000366,0.287704,0.096165,0.095,0.145,0.288496201,0.29,0.0,0,0,0.9947801834419503,0.6631611612992208,0.0
0.001544465,51613.33,0.0,2.0,1.0,0.015,0.235535,0.125268,0.25208,0.25208,0.250535195,0.25207966,0.0,0,0,0.9938336820320198,0.49691776746400085,0.0
0.015,3.88,24508.0,1.0,1.0,0.0,0.0,0.0,0.003,0.003,0.0,0.015,0.0,0,0,0.0,0.0,0.0
0.02003184,25582.21,6876.05,3.0,6.0,0.04,0.43,0.180333,0.062998,0.093505,0.541,0.56103184,0.0,0,0,0.9642774592354826,1.928385820456611,0.0
